movie_ID,title,genre,running_time,netizen_ratings,num_reviews,num_article,country,rating,companyNm,released_year,released_month,num_viewers
20150622,메이즈 러너: 스코치 트라이얼,액션,131,8.07,10277,970,미국,12세이상관람가,이십세기폭스코리아(주),2015,9,2744413
20150741,인시디어스 3,공포(호러),97,6.83,2896,136,미국,15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2015,7,825517
20150752,스누피: 더 피너츠 무비,애니메이션,93,7.91,1091,354,미국,전체관람가,이십세기폭스코리아(주),2015,12,197238
20150782,인디펜던스 데이 : 리써전스,액션,119,7.27,10772,511,미국,12세이상관람가,이십세기폭스코리아(주),2016,6,1500830
20150862,더 랍스터,판타지,118,7.91,1461,353,영국,청소년관람불가,(주)브리즈픽처스,2015,10,57721
20150901,올레,드라마,103,7.45,1389,1380,한국,15세이상관람가,(주)리틀빅픽쳐스,2016,8,66883
20150902,대배우,코미디,108,5.77,1238,1487,한국,12세이상관람가,(주)리틀빅픽쳐스,2016,3,169855
20150903,번개맨,판타지,72,6.24,581,258,한국,전체관람가,씨네그루(주)키다리이엔티,2016,2,69303
20150964,조작된 도시,범죄,126,8.04,16592,3461,한국,15세이상관람가,씨제이이앤엠(주),2017,2,2514943
20150966,사랑하기 때문에,코미디,110,8.03,2254,2466,한국,12세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2017,1,340830
20150968,국가대표 2,드라마,125,8.67,5043,3976,한국,12세이상관람가,메가박스중앙(주)플러스엠,2016,8,709929
20150970,범죄의 여왕,스릴러,103,8.56,1501,88,한국,15세이상관람가,TCO(주)더콘텐츠온,2016,8,43823
20150971,해빙,스릴러,117,6.5,9022,2323,한국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2017,3,1204600
20150972,굿바이 싱글,코미디,119,8.1,6703,2325,한국,15세이상관람가,(주)쇼박스,2016,6,2108273
20150976,신과함께-죄와 벌,판타지,139,7.84,58266,6783,한국,12세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2017,12,14410931
20150977,좋아해줘,멜로/로맨스,122,8.21,3696,3958,한국,12세이상관람가,씨제이이앤엠(주),2016,2,848148
20150979,덕혜옹주,사극,126,8.37,22729,5137,한국,12세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2016,8,5599229
20151002,우먼 인 골드,드라마,108,8.87,1149,41,미국,12세이상관람가,(주)팝엔터테인먼트,2015,7,144154
20151003,장산범,미스터리,99,6.18,7831,1904,한국,15세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2017,8,1306438
20151022,걷기왕,드라마,92,7.73,1220,1412,한국,12세이상관람가,CGV아트하우스,2016,10,95542
20151225,인사이드 아웃,애니메이션,101,9.06,18167,537,미국,전체관람가,월트디즈니컴퍼니코리아(주),2015,7,4969735
20151227,아빠는 딸,코미디,114,8.06,3200,1721,한국,12세이상관람가,메가박스중앙(주)플러스엠,2017,4,646924
20151228,공조,액션,125,8.27,25173,6079,한국,15세이상관람가,씨제이이앤엠(주),2017,1,7817446
20151230,원라인,범죄,131,8.17,2847,1860,한국,15세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2017,3,434777
20151383,마션,액션,142,8.42,15649,1863,미국,12세이상관람가,이십세기폭스코리아(주),2015,10,4880800
20151521,셀프/리스,SF,117,7.77,1288,57,미국,15세이상관람가,(주)이수C&E,2015,9,111127
20151782,지금은맞고그때는틀리다,드라마,120,6.46,2730,5384,한국,청소년관람불가,(주)넥스트엔터테인먼트월드(NEW),2015,9,80614
20151803,쿵푸팬더3,애니메이션,94,8.63,9580,579,미국,전체관람가,씨제이이앤엠(주),2016,1,3984812
20151815,뮨: 달의 요정,애니메이션,85,8.37,1015,0,프랑스,전체관람가,씨네그루(주)다우기술,2015,9,319072
20151884,런던 해즈 폴른,액션,97,7.35,2440,88,미국,15세이상관람가,메가박스중앙(주)플러스엠,2016,3,731551
20151964,명탐정 코난 : 화염의 해바라기,애니메이션,112,8.45,2045,10,일본,전체관람가,씨제이이앤엠(주),2015,8,471205
20152370,잡아야 산다,코미디,96,4.1,1209,1624,한국,15세이상관람가,오퍼스픽쳐스,2016,1,55011
20152371,"당신, 거기 있어줄래요",판타지,110,8.68,7558,2719,한국,12세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2016,12,1168625
20152745,맨 프롬 UNCLE,액션,116,8.17,1262,61,미국,12세이상관람가,워너브러더스 코리아(주),2015,10,108551
20152781,배트맨 대 슈퍼맨: 저스티스의 시작,액션,151,6.85,14065,1248,미국,12세이상관람가,워너브러더스 코리아(주),2016,3,2256913
20152782,"날, 보러와요",미스터리,90,7.26,4100,1495,한국,청소년관람불가,메가박스중앙(주)플러스엠,2016,4,1063421
20152866,아메리칸 울트라,액션,95,6.92,1738,52,미국,청소년관람불가,씨제이이앤엠(주),2015,8,161382
20152869,갤로우즈,공포(호러),80,6.83,816,0,미국,15세이상관람가,워너브러더스 코리아(주),2015,9,88777
20152871,스파이 브릿지,스릴러,141,8.39,1599,533,미국,12세이상관람가,이십세기폭스코리아(주),2015,11,265075
20152963,수어사이드 스쿼드,액션,122,6.99,14782,637,미국,15세이상관람가,워너브러더스 코리아(주),2016,8,1898121
20153022,더 매직: 리틀톰과 도둑공주,애니메이션,78,7.84,327,10,스페인,전체관람가,와이드 릴리즈(주),2015,9,89524
20153025,대니 콜린스,드라마,106,8.78,558,34,미국,15세이상관람가,(주)지어소프트,2015,9,56632
20153083,사우스포,드라마,124,8.53,910,126,미국,15세이상관람가,씨네그루(주)다우기술,2015,12,100785
20153087,포인트 브레이크,범죄,113,7.52,2012,51,미국,15세이상관람가,(주)나이너스엔터테인먼트,2016,1,295096
20153201,트랜스포터: 리퓰드,액션,85,6.47,891,39,프랑스,15세이상관람가,씨네그루(주)다우기술,2015,10,161245
20153282,피케이: 별에서 온 얼간이,코미디,129,9.09,865,0,인도,15세이상관람가,(주)와우픽쳐스,2015,9,45301
20153385,히트맨: 에이전트 47,액션,98,7.86,1140,30,미국,15세이상관람가,이십세기폭스코리아(주),2015,9,64157
20153443,아수라,범죄,132,6.8,26545,6078,한국,청소년관람불가,씨제이이앤엠(주),2016,9,2594028
20153741,미씽: 사라진 여자,미스터리,99,8.37,6636,2482,한국,15세이상관람가,메가박스중앙(주)플러스엠,2016,11,1153109
20153781,데드풀,액션,107,8.2,15209,962,미국,청소년관람불가,이십세기폭스코리아(주),2016,2,3317196
20154001,레버넌트: 죽음에서 돌아온 자,어드벤처,156,7.81,9822,592,미국,15세이상관람가,이십세기폭스코리아(주),2016,1,2007657
20154162,스트레이트 아웃 오브 컴턴,드라마,146,8.83,789,49,미국,청소년관람불가,유니버설픽쳐스인터내셔널 코리아(유),2015,9,48844
20154242,몬스터 호텔 2,애니메이션,89,8.59,5427,131,미국,전체관람가,유니버설픽쳐스인터내셔널 코리아(유),2015,12,1515104
20154905,가려진 시간,드라마,129,8.43,3865,3124,한국,12세이상관람가,(주)쇼박스,2016,11,510878
20154907,희생부활자,미스터리,91,6.13,2918,1699,한국,15세이상관람가,(주)쇼박스,2017,10,323628
20154909,살인자의 기억법,범죄,118,7.71,10834,3455,한국,15세이상관람가,(주)쇼박스,2017,9,2658589
20155020,대니쉬 걸,드라마,119,8.94,2332,245,미국,청소년관람불가,유니버설픽쳐스인터내셔널 코리아(유),2016,2,134029
20155101,하늘을 걷는 남자,드라마,123,8.43,1690,313,미국,12세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2015,10,238257
20155202,레전드,액션,131,7.64,3407,82,프랑스,청소년관람불가,(주)이수C&E,2016,6,180082
20155223,목숨 건 연애,멜로/로맨스,103,4.33,852,1849,한국,15세이상관람가,오퍼스픽쳐스,2016,12,48010
20155277,더 셰프,드라마,101,7.11,1107,71,미국,15세이상관람가,(주)이수C&E,2015,11,187122
20155321,최악의 하루,멜로/로맨스,93,7.83,1250,1367,한국,15세이상관람가,CGV아트하우스,2016,8,80754
20155422,굿 다이노,애니메이션,100,8.78,5232,708,미국,전체관람가,월트디즈니컴퍼니코리아(주),2016,1,1329664
20155423,시카리오: 암살자의 도시,범죄,121,8.26,3148,433,미국,청소년관람불가,롯데쇼핑㈜롯데엔터테인먼트,2015,12,153009
20155501,주토피아,애니메이션,108,9.35,18343,212,미국,전체관람가,월트디즈니컴퍼니코리아(주),2016,2,4703245
20155562,아델라인 : 멈춰진 시간,판타지,112,8.11,885,14,미국,12세이상관람가,(주)쇼박스,2015,10,40096
20155563,어린왕자,애니메이션,106,8.64,3461,473,프랑스,전체관람가,씨네그루(주)다우기술,2015,12,579130
20155646,위아 유어 프렌즈,드라마,96,8.5,450,22,미국,청소년관람불가,씨네그루(주)다우기술,2015,11,37853
20155702,앤트맨,액션,116,8.61,8776,972,미국,12세이상관람가,월트디즈니컴퍼니코리아(주),2015,9,2841699
20155761,명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀,애니메이션,91,8.27,392,10,일본,12세이상관람가,씨제이이앤엠(주),2015,2,257381
20155826,치외법권,액션,103,5.98,3876,2430,한국,15세이상관람가,판씨네마(주),2015,8,346483
20155874,미라클 벨리에,드라마,105,8.84,943,136,프랑스,12세이상관람가,(주)영화사 진진,2015,8,121827
20155881,오즈의 마법사: 돌아온 도로시,애니메이션,91,7.95,747,14,미국,전체관람가,(주)박수엔터테인먼트,2015,2,298298
20156082,마이펫의 이중생활,애니메이션,90,8.58,9255,97,미국,전체관람가,유니버설픽쳐스인터내셔널 코리아(유),2016,8,2520510
20156102,바닷마을 다이어리,드라마,127,8.75,2202,1659,일본,12세이상관람가,(주)티캐스트,2015,12,100624
20156161,백 투 더 비기닝,SF,106,7.99,2506,60,미국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2015,2,266389
20156207,앵그리버드 더 무비,애니메이션,97,8.29,2420,49,미국,전체관람가,유니버설픽쳐스인터내셔널 코리아(유),2016,5,680606
20156250,인천상륙작전,전쟁,110,8.02,40197,5744,한국,12세이상관람가,씨제이이앤엠(주),2016,7,7049643
20156281,성실한 나라의 앨리스,드라마,89,8.43,1969,1901,한국,청소년관람불가,CGV아트하우스,2015,8,43964
20156301,다크 플레이스,드라마,113,7.65,752,84,미국,청소년관람불가,주식회사 우리네트웍스,2015,7,66075
20156321,약장수,드라마,104,8.62,1228,1125,한국,15세이상관람가,(주)나이너스엔터테인먼트,2015,4,43562
20156402,채피,액션,120,7.76,4238,267,미국,15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2015,3,573657
20156557,탐정 : 더 비기닝,코미디,119,8.47,8636,1854,한국,15세이상관람가,씨제이이앤엠(주),2015,9,2625686
20156559,계춘할망,가족,116,8.78,2923,2468,한국,15세이상관람가,(주)콘텐츠 난다긴다,2016,5,482259
20156562,루시드 드림,SF,101,5.88,1860,1693,한국,15세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2017,2,102170
20156564,부산행,액션,118,8,59227,12402,한국,15세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2016,7,11565479
20156570,크림슨 피크,판타지,118,7.14,938,99,미국,청소년관람불가,유니버설픽쳐스인터내셔널 코리아(유),2015,11,46735
20156704,드래곤 블레이드,액션,127,5.81,693,90,중국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2015,3,56547
20156708,석조저택 살인사건,스릴러,108,7.27,2120,1098,한국,15세이상관람가,씨네그루(주)키다리이엔티,2017,5,353043
20156748,열정같은소리하고있네,드라마,106,7.36,3483,2564,한국,15세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2015,11,654407
20156749,19곰 테드 2,코미디,115,7.36,966,135,미국,청소년관람불가,유니버설픽쳐스인터내셔널 코리아(유),2015,6,170647
20156841,신데렐라,멜로/로맨스,113,8.36,2399,212,미국,전체관람가,월트디즈니컴퍼니코리아(주),2015,3,716386
20156970,심야식당,드라마,120,8.16,1438,273,일본,12세이상관람가,(주)영화사 진진,2015,6,131856
20157041,런 올 나이트,액션,115,7.84,1137,64,미국,청소년관람불가,워너브러더스 코리아(주),2015,3,289534
20157042,셜록: 유령신부,범죄,114,7.15,8125,94,영국,12세이상관람가,메가박스중앙(주)플러스엠,2016,1,1278894
20157121,송 원,드라마,88,6.26,549,24,미국,15세이상관람가,(주)박수엔터테인먼트,2015,4,47599
20157158,구스범스,액션,103,8.28,1771,68,미국,12세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2016,1,305134
20157175,괴물의 아이,애니메이션,119,8.55,1760,324,일본,12세이상관람가,(주)리틀빅픽쳐스,2015,11,224849
20157197,라스트 위치 헌터,액션,106,6.71,808,45,미국,15세이상관람가,TCO(주)더콘텐츠온,2015,12,122039
20157432,007 스펙터,액션,147,7.03,6502,421,영국,15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2015,11,1820842
20157466,"로봇, 소리",드라마,117,8.47,4025,3238,한국,12세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2016,1,476665
20157501,극적인 하룻밤,멜로/로맨스,107,6.54,1807,2185,한국,청소년관람불가,CGV아트하우스,2015,12,321641
20157531,판타스틱 4,액션,100,4.26,2743,166,미국,12세이상관람가,이십세기폭스코리아(주),2015,8,399667
20157881,미션 임파서블: 로그네이션,액션,131,8.75,14702,2249,미국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2015,7,6126488
20158047,발레리안: 천 개 행성의 도시,액션,136,7.81,3775,786,프랑스,12세이상관람가,판씨네마(주),2017,8,511931
20158062,숀더쉽,애니메이션,85,8.4,305,24,영국,전체관람가,(주)박수엔터테인먼트,2015,8,91790
20158069,노아의 방주: 남겨진 녀석들,애니메이션,86,8.3,595,21,독일,전체관람가,씨네그루(주)다우기술,2015,4,219621
20158150,워크래프트: 전쟁의 서막,액션,122,8.67,9870,229,미국,12세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2016,6,1163274
20158241,픽셀,액션,105,7.61,3602,136,미국,12세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2015,7,681945
20158242,무서운 이야기 3 : 화성에서 온 소녀,공포(호러),93,5.81,2620,491,한국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2016,6,97804
20158428,빌리와 용감한 녀석들 3,애니메이션,80,8.16,467,14,미국,전체관람가,롯데쇼핑㈜롯데엔터테인먼트,2015,4,98495
20158461,짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,애니메이션,96,9.09,1134,0,일본,전체관람가,(주)이수C&E,2015,4,150226
20158481,퇴마: 무녀굴,공포(호러),105,6.6,2211,2221,한국,15세이상관람가,씨네그루(주)다우기술,2015,8,120802
20158482,동주,드라마,110,9.36,10886,8284,한국,12세이상관람가,메가박스중앙(주)플러스엠,2016,2,1169335
20158483,오빠생각,드라마,123,8.5,5537,3845,한국,12세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2016,1,1069436
20158485,옥자,어드벤처,120,8.45,18205,11670,미국,12세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2017,6,321550
20158561,기생수 파트2,SF,117,7.51,756,34,일본,청소년관람불가,판씨네마(주),2015,5,63529
20158670,위아영,코미디,97,7.36,488,152,미국,15세이상관람가,(주)영화사오원,2015,5,62016
20158704,언프렌디드: 친구삭제,공포(호러),82,6.14,1574,37,미국,15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2015,5,219892
20158799,눈길,드라마,121,9.15,882,2720,한국,15세이상관람가,CGV아트하우스,2017,3,130172
20158885,이웃집에 신이 산다,코미디,114,7.11,1381,99,벨기에,청소년관람불가,(주)엣나인필름,2015,12,98018
20158984,헌츠맨: 윈터스 워,액션,113,7.61,2195,58,미국,12세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2016,4,445009
20159058,도리를 찾아서,애니메이션,102,8.52,9077,172,미국,전체관람가,월트디즈니컴퍼니코리아(주),2016,7,2601734
20159059,앨빈과 슈퍼밴드: 악동 어드벤처,애니메이션,91,8.3,880,11,미국,전체관람가,이십세기폭스코리아(주),2016,2,292495
20159141,피치 퍼펙트: 언프리티 걸즈,코미디,114,7.16,624,49,미국,15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2015,5,75598
20159162,갓 오브 이집트,어드벤처,126,7.36,4356,85,미국,12세이상관람가,(주)나이너스엔터테인먼트,2016,3,919834
20159199,빅쇼트,드라마,130,8.46,2899,331,미국,청소년관람불가,롯데쇼핑㈜롯데엔터테인먼트,2016,1,446664
20159223,데모닉,공포(호러),83,5.73,559,21,미국,15세이상관람가,(주)와우픽쳐스,2015,6,40643
20159364,캡틴 아메리카: 시빌 워,액션,147,8.67,37789,1067,미국,12세이상관람가,월트디즈니컴퍼니코리아(주),2016,4,8677249
20159510,헤이트풀8,액션,167,8.42,1596,423,미국,청소년관람불가,(주)누리픽쳐스,2016,1,121278
20159641,위대한 소원,코미디,93,7.86,2548,822,한국,15세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2016,4,308398
20159643,글로리데이,드라마,92,7.9,2359,2941,한국,15세이상관람가,(주)엣나인필름,2016,3,189345
20159644,봉이 김선달,사극,120,7.71,8475,2103,한국,12세이상관람가,씨제이이앤엠(주),2016,7,2051277
20159645,특별수사: 사형수의 편지,범죄,120,8.3,4686,1999,한국,15세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2016,6,1241899
20159646,밀정,액션,139,8.42,23854,8272,한국,15세이상관람가,워너브러더스 코리아(주),2016,9,7500420
20159648,"고산자, 대동여지도",사극,129,7.23,4674,3337,한국,전체관람가,씨제이이앤엠(주),2016,9,974262
20159748,투모로우랜드,액션,129,7.26,1487,95,미국,12세이상관람가,월트디즈니컴퍼니코리아(주),2015,5,265744
20160143,피터와 드래곤,어드벤처,102,8.25,537,18,미국,전체관람가,월트디즈니컴퍼니코리아(주),2016,9,109137
20160203,어카운턴트,액션,127,8.28,977,11,미국,15세이상관람가,워너브러더스 코리아(주),2016,10,69529
20160221,에곤 쉴레: 욕망이 그린 그림,드라마,109,7.93,859,0,오스트리아 ,청소년관람불가,(주)티캐스트,2016,12,49388
20160472,두 남자,범죄,91,6.04,1354,1211,한국,청소년관람불가,씨네그루(주)키다리이엔티,2016,11,60365
20161081,애나벨 : 인형의 주인,공포(호러),108,7.29,10530,204,미국,15세이상관람가,워너브러더스 코리아(주),2017,8,1934192
20161084,패신저스,어드벤처,116,7.93,5253,564,미국,12세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2017,1,668977
20161141,50가지 그림자: 심연,드라마,118,7.41,1570,81,미국,청소년관람불가,유니버설픽쳐스인터내셔널 코리아(유),2017,2,189620
20161162,블레어 위치,공포(호러),89,5.91,524,0,미국,15세이상관람가,㈜코리아스크린,2016,11,46285
20161286,아이스 에이지: 지구 대충돌,애니메이션,94,8.2,2650,59,미국,전체관람가,이십세기폭스코리아(주),2016,7,553760
20161364,귀향,드라마,127,9.16,20841,3763,한국,15세이상관람가,(주)와우픽쳐스,2016,2,3586929
20161366,"그래, 가족",코미디,106,8.32,936,1393,한국,12세이상관람가,월트디즈니컴퍼니코리아 유한책임회사,2017,2,46623
20161382,레터스 투 갓,가족,113,8.52,130,0,미국,전체관람가,(주)모멘텀엔터테인먼트,2016,2,65987
20161481,군함도,액션,132,5.28,54294,10371,한국,15세이상관람가,씨제이이앤엠(주),2017,7,6592151
20161527,로스트 인 더스트,범죄,101,8.49,1028,37,미국,15세이상관람가,메가박스중앙(주)플러스엠,2016,11,81236
20161583,스푹스:MI5,액션,104,6.54,241,25,영국,15세이상관람가,(주)영화사 빅,2016,3,41416
20161594,마음이 외치고 싶어해,애니메이션,119,8.36,1000,13,일본,12세이상관람가,스튜디오 프로그레시브 인큐베이터,2016,3,49813
20161603,순종,다큐멘터리,88,8.96,170,34,한국,전체관람가,(주)영화사 안다미로,2016,11,58339
20161605,언더월드: 블러드 워,액션,91,6.11,473,42,미국,15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2016,11,72071
20161630,13시간,액션,144,8.02,1180,158,미국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2016,3,145952
20161665,스머프: 비밀의 숲,애니메이션,89,8.58,1419,28,미국,전체관람가,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017,4,427764
20161681,미옥,범죄,90,5.03,2423,1037,한국,청소년관람불가,씨네그루(주)키다리이엔티,2017,11,238587
20161723,싱글라이더,드라마,97,8.23,5506,2471,한국,15세이상관람가,워너브러더스 코리아(주),2017,2,351276
20161726,임금님의 사건수첩,코미디,114,7.72,7887,1250,한국,12세이상관람가,씨제이이앤엠(주),2017,4,1634403
20161762,반드시 잡는다,스릴러,110,7.53,3843,1277,한국,15세이상관람가,(주)넥스트엔터테인먼트월드(NEW),2017,11,446780
20161763,"나, 다니엘 블레이크",드라마,100,9.25,1883,737,영국,12세이상관람가,(주)영화사 진진,2016,12,95100
20161781,엽문3: 최후의 대결,액션,104,8.6,883,22,홍콩,12세이상관람가,씨네그루(주)키다리이엔티,2016,3,46970
20161827,로건,액션,137,9.06,12844,684,미국,청소년관람불가,이십세기폭스코리아(주),2017,3,2169109
20161843,위자: 저주의 시작,공포(호러),98,7.17,1621,38,미국,12세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2016,11,331877
20161870,트럼보,드라마,124,8.82,552,63,미국,15세이상관람가,(주)프레인글로벌,2016,4,61955
20161872,너의 이름은.,애니메이션,106,8.75,31453,3243,일본,12세이상관람가,메가박스중앙(주)플러스엠,2017,1,3673885
20161905,나의 그리스식 웨딩 2,코미디,94,7.39,237,36,미국,15세이상관람가,(주)이수C&E,2016,3,38305
20161907,제이슨 본,액션,123,8.39,14425,1222,미국,15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2016,7,2611966
20161923,시간위의 집,미스터리,99,7.6,1712,1327,한국,15세이상관람가,(주)페퍼민트앤컴퍼니,2017,4,128975
20161964,독수리 에디,드라마,106,9.01,1622,1019,미국,12세이상관람가,이십세기폭스코리아(주),2016,4,226341
20161968,오 마이 그랜파,코미디,99,7.44,570,36,미국,청소년관람불가,판씨네마(주),2016,3,79701
20162001,포레스트: 죽음의 숲,공포(호러),93,5.08,508,20,미국,12세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2016,3,50631
20162002,명탐정 코난: 순흑의 악몽,애니메이션,111,8.99,2987,17,일본,12세이상관람가,씨제이이앤엠(주),2016,8,508803
20162065,클로버필드 10번지,미스터리,103,7.56,3867,91,미국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2016,4,357736
20162147,세상에서 고양이가 사라진다면,드라마,102,8.59,725,44,일본,12세이상관람가,(주)크리픽쳐스,2016,11,70424
20162161,미스컨덕트,범죄,105,6.3,1417,94,미국,15세이상관람가,㈜코리아스크린,2016,3,148512
20162300,매직브러시,애니메이션,80,7.95,844,18,중국,전체관람가,(주)영화사 빅,2016,5,172107
20162321,트리플 9,범죄,115,8.43,1192,43,미국,청소년관람불가,(주)리틀빅픽쳐스,2016,4,47197
20162343,악녀,액션,123,6.96,8963,3447,한국,청소년관람불가,(주)넥스트엔터테인먼트월드(NEW),2017,6,1208081
20162365,신비한 동물사전,어드벤처,132,8.2,15590,615,미국,12세이상관람가,워너브러더스 코리아(주),2016,11,4666993
20162382,원피스 필름 골드,애니메이션,120,8.94,1347,18,일본,12세이상관람가,씨제이이앤엠(주),2016,12,217248
20162404,고스트버스터즈,액션,116,7.42,4284,232,미국,12세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2016,8,515522
20162442,청년경찰,액션,108,8.33,19446,4851,한국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2017,8,5653270
20162504,감바의 대모험,애니메이션,93,8.59,300,0,일본,전체관람가,(주)영화사 빅,2016,11,117591
20162542,다이노소어 어드벤처 : 백악기 공룡대백과,다큐멘터리,83,6.92,485,0,영국,전체관람가,(주)애니플러스,2016,5,112242
20162545,"무현, 두 도시 이야기",다큐멘터리,95,8.68,4176,228,한국,15세이상관람가,(주)모멘텀엔터테인먼트,2016,10,193578
20162569,오베라는 남자,드라마,115,9.19,1697,53,스웨덴,12세이상관람가,(주)디스테이션,2016,5,92339
20162621,파라노말 액티비티: 더 고스트 디멘션,미스터리,87,5.55,316,10,미국,15세이상관람가,(주)박수엔터테인먼트,2016,4,54972
20162627,다이버전트 시리즈: 얼리전트,액션,120,7.3,857,46,미국,12세이상관람가,씨네그루(주)키다리이엔티,2016,5,103556
20162722,보안관,범죄,115,7.9,9249,2555,한국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2017,5,2588617
20162727,루돌프와 많이있어,애니메이션,88,8.79,821,10,일본,전체관람가,씨제이이앤엠(주),2016,12,215993
20162869,택시운전사,드라마,137,9.05,49536,7215,한국,15세이상관람가,(주)쇼박스,2017,8,12186684
20162871,특별시민,드라마,130,7.4,7412,2448,한국,15세이상관람가,(주)쇼박스,2017,4,1362634
20162873,레고 배트맨 무비,애니메이션,104,8.55,647,68,미국,전체관람가,워너브러더스 코리아(주),2017,2,148760
20162925,더 보이,공포(호러),97,7.42,875,49,미국,15세이상관람가,(주)리틀빅픽쳐스,2016,6,56959
20162941,컨저링 2,공포(호러),131,8.23,8061,1640,미국,15세이상관람가,워너브러더스 코리아(주),2016,6,1928605
20162967,정글북,어드벤처,105,8.45,8020,524,미국,12세이상관람가,월트디즈니컴퍼니코리아(주),2016,6,2537419
20162968,거울나라의 앨리스,어드벤처,112,8.31,2708,124,미국,12세이상관람가,월트디즈니컴퍼니코리아(주),2016,9,513202
20163018,싱 스트리트,드라마,105,9.02,4659,630,아일랜드,15세이상관람가,(주)이수C&E,2016,5,560622
20163041,자백,다큐멘터리,106,9.31,3137,1637,한국,15세이상관람가,(주)엣나인필름,2016,10,143824
20163043,갤럭시 히어로즈: 라쳇 앤 클랭크,애니메이션,84,7.95,152,0,미국,전체관람가,(주)영화사 빅,2016,8,46638
20163137,나의 소녀시대,멜로/로맨스,134,8.81,3642,463,대만,15세이상관람가,오드,2016,5,406353
20163164,본 투 비 블루,드라마,97,8.76,1513,72,캐나다,청소년관람불가,그린나래미디어(주),2016,6,93738
20163181,닥터 스트레인지,액션,114,8.71,18678,772,미국,12세이상관람가,월트디즈니컴퍼니코리아(주),2016,10,5446379
20163182,하드코어 헨리,액션,96,7.19,958,23,미국,청소년관람불가,와이드 릴리즈(주),2016,5,46373
20163183,로그 원: 스타워즈 스토리,액션,133,8.44,5379,168,미국,12세이상관람가,월트디즈니컴퍼니코리아 유한책임회사,2016,12,1019309
20163189,태풍이 지나가고,드라마,117,8.61,1714,592,일본,12세이상관람가,(주)티캐스트,2016,7,93005
20163194,공각기동대 : 고스트 인 더 쉘,SF,106,6.97,5021,1243,미국,15세이상관람가,롯데쇼핑㈜롯데엔터테인먼트,2017,3,764072
20163215,미 비포 유,멜로/로맨스,110,8.5,6143,77,미국,12세이상관람가,워너브러더스 코리아(주),2016,6,944981
20163294,매그니피센트 7,액션,132,7.93,5168,1002,미국,15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2016,9,921317
20163580,그레이트 월,판타지,103,7.77,7357,159,미국,12세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),2017,3,501486
20163603,가디언즈 오브 갤럭시 VOL. 2,액션,135,8.93,11314,516,미국,12세이상관람가,월트디즈니컴퍼니코리아 유한책임회사,2017,5,2735721
20163661,레전드 오브 타잔,액션,109,7.64,3407,120,미국,12세이상관람가,워너브러더스 코리아(주),2016,6,858402
20163841,플래그 더 문,애니메이션,94,8.18,164,0,스페인,전체관람가,(주)박수엔터테인먼트,2016,6,44572
20163884,아기배달부 스토크,애니메이션,86,8.74,1168,16,미국,전체관람가,워너브러더스 코리아(주),2016,12,323730
20163961,데몰리션,드라마,100,8.55,1498,100,미국,청소년관람불가,(주)리틀빅픽쳐스,2016,7,66473
